 178-185 F8.3   mag     [8.0]   Spitzer [8.0] band magnitude
 187-194 F8.4   mas     Plx     Parallax from Gaia DR2
 196-203 F8.4   mas   e_Plx     Error of parallax 
 205-212 F8.3  mas/yr   pmRA    Proper motion in right ascension direction from Gaia DR2
 214-221 F8.3  mas/yr e_pmRA    Error of proper motion in right ascension direction
 223-230 F8.3  mas/yr   pmDE    Proper motion in declination direction from Gaia DR2
 232-239 F8.3  mas/yr e_pmDE    Error of proper motion in declination direction
 241-248 F8.2  km/s     RV      Radial velocity from Gaia DR2
 250-257 F8.2  km/s   e_RV      Error of Radial velocity
 259-266 F8.2  km/s     v_z     Velocity in z direction
 268-275 F8.2  km/s   e_v_z     Error of velocity in z direction                         
--------------------------------------------------------------------------------
  142.6903600  -51.4819000  274.3612149   -0.1005557   4.342674    4.686    0.083    0.225    0.038   1    9.905    9.292    9.009    8.859    8.818    8.899    8.868    8.791    8.800   0.1666   0.0351   -3.636    0.064    2.924    0.059    14.98     6.36    -0.56     1.39
  147.2111000  -53.8117000  277.9582173   -0.0383255   3.871768    9.700    0.083    0.418    0.081   1   12.179   11.376   11.032   10.701   10.653   10.664   10.625   10.470   10.542   0.0204   0.0605   -3.524    0.102    2.396    0.088  9999.00  9999.00   -10.94     4.36
  156.8180600  -56.8559100  284.1655036    0.6684258   3.750597    5.739    0.083    0.525    0.083   1   11.439   10.483    9.951    9.664    9.555    9.713    9.691    9.571    9.499   0.3540   0.0833   -5.263    0.145    3.025    0.148  9999.00  9999.00     2.58     3.89
  170.3380500  -60.7518000  292.1456005    0.2194656   9.421232    7.877    0.083    0.346    0.053   1   10.416    9.543    9.192    8.921    8.894    8.984    8.986    8.903    8.885   0.0334   0.0272   -6.412    0.048    1.681    0.043  9999.00  9999.00   -15.28     1.90
  143.8700100  -51.1353100  274.6687296    0.6539928   3.555313    7.877    0.083    0.274    0.049   1   11.522   10.774   10.424   10.286   10.243 9999.000 9999.000 9999.000 9999.000   0.0284   0.0412   -4.065    0.067    2.852    0.069  9999.00  9999.00   -15.09     2.66
  178.2788800  -62.7192900  296.3056777   -0.6001897  12.357509    9.011    0.083    0.185    0.029   1    9.833    9.202    8.906    8.764    8.734    8.865    8.851    8.778    8.731   0.0358   0.0395   -6.220    0.065    1.040    0.055  9999.00  9999.00    -9.24     2.41
  115.4786800  -21.1330500  237.3789071    0.9719387   5.516725    4.020    0.083    0.001    0.000   1    8.557    8.226    8.075    8.067    8.069 9999.000 9999.000 9999.000 9999.000   0.1267   0.0342   -2.384    0.041    2.976    0.047    82.53     6.07    -2.71     0.94
  306.9430400   38.5742500   77.3913600    0.0222875   6.122498    7.077    0.085    1.388    0.171   1   13.596   11.637   10.690    9.932    9.698    9.826    9.571    9.477    9.505   0.0001   0.6058   -2.780    1.073   -4.512    1.210  9999.00  9999.00    -5.23    37.95
  307.2486200   39.3217100   78.1368154    0.2661373   8.626034    9.949    0.083    1.038    0.137   1   13.031   11.283   10.601    9.990    9.800    9.912    9.770    9.659    9.652   1.1940   0.3758   -3.392    0.587   -4.449    0.648  9999.00  9999.00    13.71    28.48
  303.2877700   32.6197200   70.8028271   -0.9073040   5.855901    6.393    0.083    0.349    0.070   1   10.567    9.792    9.465    9.160    9.135    9.109    9.070 9999.000 9999.000   0.1400   0.0328   -3.272    0.052   -6.077    0.050   -45.87     5.48   -10.89     1.74
  307.3955400   39.9007400   78.6722713    0.5139265   5.908059    3.409    0.083    0.975    0.137   1   11.055    9.408    8.653    8.143    7.970    8.154    7.998    7.852    7.830   0.0001   0.1707   -1.556    0.283   -4.036    0.336  9999.00  9999.00   -10.69     5.00
  305.7448000   38.4119300   76.7170914    0.6940510   5.468466    6.188    0.083    0.728    0.121   1   11.593   10.427    9.913    9.415    9.311    9.381    9.198    9.172    9.157   0.0001   0.0931   -2.717    0.146   -4.038    0.165  9999.00  9999.00     4.51     4.54
  301.8821400   32.8436200   70.3447889    0.2055615   4.475539    7.773    0.083    0.316    0.059   1   11.710   10.716   10.276    9.960    9.903    9.932    9.920 9999.000 9999.000   0.0786   0.0609   -2.604    0.090   -4.676    0.106  9999.00  9999.00    -5.23     3.53
  304.5347900   37.2626200   75.2284250    0.8292392   6.246027   22.632    0.086    0.661    0.135   1   14.073   12.957   12.548   12.023   11.882   11.913   11.715 9999.000 9999.000   0.1728   0.1406   -3.260    0.241   -5.204    0.244  9999.00  9999.00     0.00     0.00
  300.7211600   32.7189900   69.7164962    0.9629127   4.380259    9.717    0.083    0.434    0.091   1   12.132   11.268   10.834   10.538   10.490   10.483   10.362 9999.000 9999.000   0.0001   0.0828   -2.603    0.135   -4.226    0.142  9999.00  9999.00     4.59     6.30
  287.3529000    9.0676700   43.0420160    0.1724766  10.802859    8.636    0.083    1.538    0.181   1   13.943   11.517   10.393    9.612    9.356    9.535    9.345    9.130    9.181   0.0001   5.0000    0.000    0.000    0.000    0.000     0.00     0.00     0.00     0.00
  162.6014800  -58.7556700  287.7802772    0.5093212   3.384968    6.063    0.083    0.309    0.043   1   11.124   10.352   10.005    9.771    9.741    9.953    9.921    9.870    9.802   0.1277   0.0496   -5.934    0.070    2.580    0.061  9999.00  9999.00    -2.86     1.90
  341.5715500   59.0953400  107.4616374    0.0353183   3.696625    5.490    0.083    0.418    0.071   1   11.047   10.174    9.784    9.547    9.465    9.541    9.421    9.406    9.419   0.1817   0.0566   -2.028    0.093   -1.148    0.093  9999.00  9999.00     5.11     2.37
  229.7416300  -57.8904400  321.5358745   -0.4492691  18.659796   11.048    0.101    1.041    0.152   1   12.255   10.525    9.740    9.033    8.998    8.958    8.954    8.740    8.765   0.0001   0.4745   -5.373    0.992   -4.389    0.655  9999.00  9999.00   -36.57    41.34
  313.6070500   45.7252400   86.0627009    0.5066311   6.386890    4.679    0.083    0.336    0.068   1    9.758    9.010    8.580    8.382    8.323    8.238    8.213 9999.000 9999.000   0.1875   0.0450   -2.869    0.082   -3.744    0.073   -40.20     5.01     2.08     1.75
   60.7240900   51.3812800  150.5061283   -0.9390653   6.696245   22.994    0.084    0.852    0.148   1   14.791   13.181   12.473   12.057   11.838 9999.000 9999.000 9999.000 9999.000   1.6913   0.8595   -3.687    1.654   -0.761    1.357  9999.00  9999.00     0.00     0.00
   59.0624200   52.8072400  148.8026826   -0.5219480   4.934452   12.975    0.083    0.475    0.091   1   12.658   11.781   11.385   11.017   10.939   10.989   10.914 9999.000 9999.000   0.1614   0.0724   -0.090    0.153   -0.602    0.123  9999.00  9999.00     0.00     0.00
   60.6879200   52.2048800  149.9458419   -0.3349771   4.066131    6.359    0.083    0.381    0.066   1   11.046   10.328   10.068    9.678    9.621    9.780    9.533 9999.000 9999.000   0.0297   0.0381   -0.330    0.098    0.403    0.060  9999.00  9999.00    10.12     2.44
  310.8603100   42.4984000   82.3156915   -0.0010434   4.001642    8.369    0.095    1.643    0.200   1   15.439   12.971   11.744   11.126   10.734   10.915   10.694   10.510   10.519   0.0001   5.0000    0.000    0.000    0.000    0.000     0.00     0.00     7.25     0.00
   60.6279400   52.8549800  149.4897793    0.1297747   2.745227    2.714    0.093    0.001    0.000   1    8.566    8.362    8.209    8.251    8.230    8.022    8.012 9999.000 9999.000   0.2415   0.0367    0.031    0.067   -0.209    0.045  9999.00  9999.00     0.00     0.00
  190.2295000  -62.9352200  301.7356177   -0.0878258  10.792954   10.236    0.109    0.977    0.166   1   12.594   10.978   10.246    9.702    9.569    9.572    9.412    9.261    9.333   0.0001   0.2776   -5.917    0.422    0.538    0.357  9999.00  9999.00     0.00     0.00
  125.5007200  -38.3118200  256.5256484   -0.7937554   3.156368    8.320    0.083    0.321    0.062   1   11.869   11.152   10.867   10.606   10.558   10.559   10.512 9999.000 9999.000   0.1061   0.0297   -1.909    0.055    2.980    0.053  9999.00  9999.00    11.21     2.18
  128.5982600  -39.2900000  258.7292114    0.5946740   5.771947   28.059    0.083    0.663    0.114   1   14.647   13.570   13.052   12.513   12.453   12.641   12.552   12.366   12.535   0.0001   0.4272   -1.961    0.644    4.066    0.962  9999.00  9999.00     0.00     0.00
  182.9720500  -62.2879900  298.3518620    0.2316221   5.389012   10.494    0.083    0.581    0.103   1   12.535   11.334   10.781   10.503   10.402   10.478   10.402   10.363   10.262   0.3890   0.1386   -5.587    0.202    1.110    0.181  9999.00  9999.00    19.50     9.26
  186.7100700  -62.3293000  300.0804295    0.4062776   7.104190    8.537    0.083    0.548    0.106   1   11.577   10.450    9.953    9.645    9.572    9.605    9.520    9.433    9.393   0.0001   0.1134   -6.115    0.150    0.055    0.119  9999.00  9999.00   -14.08     4.89
  332.7430100   56.2915700  101.9796598    0.0921419   4.557542    4.629    0.083    0.321    0.061   1   10.136    9.348    9.059    8.805    8.769    8.825    8.707 9999.000 9999.000   0.2132   0.0453   -2.702    0.078   -2.454    0.079   -76.46     6.14    -2.99     1.76
  335.9108900   57.6807800  104.1859509    0.2911866   3.767186    3.545    0.083    0.143    0.027   1    9.295    8.654    8.502    8.435    8.420    8.412    8.343    8.303    8.312   0.2243   0.0293   -2.815    0.049   -1.471    0.045   -69.12     5.48    11.32     0.80
  356.3791600   62.7275400  115.4620633    0.8158299   2.393689    9.904    0.083    0.266    0.051   1   12.486   11.792   11.594   11.349   11.323   11.294   11.198 9999.000 9999.000   0.0437   0.0292   -1.774    0.048   -0.480    0.040  9999.00  9999.00     5.02     1.87
  326.5443100   54.7146500   98.2368842    0.9815101   4.367808    7.948    0.083    0.458    0.096   1   11.785   10.866   10.415   10.131   10.054   10.028    9.948 9999.000 9999.000   0.1055   0.0616   -2.248    0.107   -2.453    0.112  9999.00  9999.00   -10.33     4.22
   17.0457900   62.2699400  124.8785717   -0.5384309   5.035619    4.926    0.083    0.262    0.044   1    9.870    9.303    9.036    8.761    8.721 9999.000 9999.000 9999.000 9999.000   0.0722   0.0377   -1.459    0.043   -0.003    0.046   -60.55     5.12     5.54     1.09
    0.6740400   61.8610700  117.2186993   -0.4687226   4.304990    4.292    0.083    0.146    0.024   1    9.570    8.912    8.704    8.639    8.608 9999.000 9999.000 9999.000 9999.000   0.1597   0.0324   -3.038    0.045   -0.627    0.051   -78.87     5.90     6.98     1.04
    5.9901600   62.9501600  119.8139060    0.2449644   6.166644    4.525    0.083    0.262    0.050   1    9.502    8.813    8.489    8.312    8.266    8.253    8.171 9999.000 9999.000   0.2554   0.0311   -1.493    0.045   -0.260    0.048   -85.09     3.92     4.75     1.02
   51.6998300   56.4025600  143.2383218   -0.2165011   3.158334    6.269    0.083    0.419    0.080   1   11.564   10.703   10.307   10.047    9.966   10.018    9.979 9999.000 9999.000   0.2967   0.0655   -0.076    0.130   -0.361    0.108  9999.00  9999.00    -2.69     3.49
  175.0165500  -62.6705600  294.8440244   -0.9248475   2.381502    5.165    0.083    1.015    0.159   1   13.021   11.703   10.967   10.396   10.185   10.304   10.142   10.035    9.990   0.1929   0.2982   -5.111    0.393    1.413    0.378  9999.00  9999.00     6.65     9.38
  147.1161300  -54.5059400  278.3575400   -0.6089336   2.298285   13.342    0.083    0.268    0.045   1   13.089   12.566   12.303   12.058   12.033   12.017   11.973   11.699   11.967   0.0395   0.0505   -4.133    0.092    3.028    0.080  9999.00  9999.00   -12.96     5.54
  311.8482700   44.0508800   83.9781417    0.4036192   5.593938    8.272    0.083    0.750    0.157   1   12.496   11.071   10.423   10.047    9.891    9.913    9.788 9999.000 9999.000   0.1031   0.1607   -2.432    0.277   -3.177    0.264  9999.00  9999.00     2.86    10.79
  163.6410800  -60.2018900  288.8924477   -0.5552134   3.727000   11.523    0.084    1.188    0.172   1   14.896   13.028   12.211   11.552   11.365   11.527   11.318   11.164   11.200   0.0001   5.0000    0.000    0.000    0.000    0.000     0.00     0.00     6.55     0.04
  324.8873300   52.7332600   96.2011821    0.1196319   3.532437    7.682    0.083    0.475    0.086   1   12.039   11.058   10.675   10.333   10.265   10.450   10.287 9999.000 9999.000   0.0001   0.0676   -3.302    0.118   -2.238    0.125  9999.00  9999.00    25.44     4.47
  324.4158600   52.5870500   95.8902165    0.1999929   2.483244   11.919    0.083    0.430    0.085   1   13.246   12.477   12.138   11.782   11.726   11.769   11.610 9999.000 9999.000   0.1396   0.0810   -1.448    0.151   -2.041    0.141  9999.00  9999.00   -24.68     8.12
  140.7621300  -49.4694600  272.0821022    0.4999925   2.637995    9.530    0.083    0.412    0.072   1   12.560   11.887   11.596   11.178   11.125   11.196 9999.000   11.088 9999.000   0.0889   0.0458   -3.089    0.082    3.159    0.075  9999.00  9999.00     0.00     0.00
  295.1208100   23.4981100   59.2706717    0.4856937   3.464407    5.404    0.083    0.656    0.102   1   11.863   10.633   10.096    9.712    9.613    9.666    9.599    9.539    9.554   0.0001   0.1187   -3.388    0.146   -5.398    0.185  9999.00  9999.00    14.73     3.87
  163.7878700  -60.5477300  289.1077724   -0.8354284   5.336587    4.294    0.083    0.156    0.029   1    9.228    8.669    8.525    8.350    8.335    8.263    8.326    8.225    8.252   0.1965   0.0259   -5.728    0.043    1.753    0.042    -2.75     6.60   -10.96     1.11
  156.7457700  -57.6757600  284.5619057   -0.0502880   2.781093    2.252    0.095    0.001    0.000   1    8.080    7.948    7.904    7.709    7.746    8.042    8.098    7.966    7.962   0.3079   0.0306   -7.286    0.051    3.628    0.051  9999.00  9999.00     0.00     0.00
  173.7685400  -61.4833600  293.9485998    0.0494162   5.867106    7.983    0.083    0.532    0.089   1   11.539   10.576   10.110    9.735    9.665    9.801    9.694    9.614    9.562   0.0001   0.0817   -5.977    0.113    1.753    0.107  9999.00  9999.00     4.89     4.13
  177.8413800  -62.9771400  296.1698658   -0.8966824   6.185198   10.497    0.083    0.486    0.081   1   12.082   11.002   10.522   10.231   10.143   10.284   10.252   10.267   10.054   0.1314   0.1026   -6.214    0.169    1.339    0.152  9999.00  9999.00     0.09     7.70
  134.1279200  -43.8384400  264.8624599    0.9955518   5.853333    5.975    0.083    0.735    0.108   1   11.516   10.249    9.659    9.258    9.117    9.241    9.136    8.963    9.016   0.0001   0.1155   -3.116    0.220    2.665    0.164  9999.00  9999.00    -9.95     5.78
  324.6329700   52.3932700   95.8601322   -0.0326475  11.452859    7.890    0.083    0.384    0.069   1   10.271    9.378    8.914    8.684    8.622    8.829    8.611 9999.000 9999.000   0.0210   0.0530   -2.538    0.094   -2.415    0.090   -85.89    12.15     2.74     3.40
  324.1047900   52.8373000   95.9169709    0.5121151   3.095829   10.695    0.083    0.223    0.034   1   12.149   11.586   11.254   11.101   11.066   11.331   11.214 9999.000 9999.000   0.1252   0.0478   -2.235    0.088   -2.435    0.085  9999.00  9999.00    -9.57     4.57
  323.7344200   52.6520200   95.6264070    0.5252384   4.355814    4.902    0.083    0.180    0.029   1    9.764    9.374    9.211    8.910    8.890 9999.000 9999.000 9999.000 9999.000   0.0001   0.0800   -2.762    0.152   -4.583    0.148   -78.21    10.88   -29.04     3.68
    0.4414200   62.4242600  117.2187666    0.1048432   3.878504    5.084    0.083    0.275    0.052   1   10.453    9.716    9.411    9.230    9.186    9.093    9.091 9999.000 9999.000   0.2291   0.0291   -2.270    0.049   -0.269    0.040   -80.66     6.74    11.21     0.99
  152.6013500  -57.0244900  282.3368871   -0.7366803   4.528220    5.514    0.083    0.717    0.098   1   11.772   10.415    9.787    9.412    9.260    9.405    9.435    9.244    9.248   0.0001   0.1373   -5.012    0.296    2.936    0.237  9999.00  9999.00    -5.57     6.91
  150.7597400  -56.0495800  280.9427665   -0.5418019   4.455735    9.024    0.083    1.161    0.173   1   14.116   12.241   11.354   10.778   10.572   10.661   10.596   10.394   10.358   0.7203   0.5086   -3.185    0.974    3.328    0.902  9999.00  9999.00    39.61    40.33
  153.0130200  -56.5822700  282.2683940   -0.2450703   2.816959    3.087    0.083    0.129    0.025   1    9.227    8.806    8.695    8.545    8.506    8.470    8.436    8.394    8.398   0.4172   0.0320   -7.216    0.060    4.201    0.055  9999.00  9999.00    -2.46     0.92
  152.6098900  -56.3142200  281.9322409   -0.1529227   3.575865    4.151    0.083    0.494    0.087   1   10.720    9.744    9.328    9.035    8.942    8.931    8.948    8.844    8.849   0.2317   0.0687   -6.223    0.122    3.509    0.113    22.11    10.58    -6.73     2.33
  154.6072100  -56.3562900  282.8708521    0.4357620   2.918081    6.741    0.083    0.599    0.109   1   12.256   11.281   10.864   10.404   10.332   10.345   10.272   10.187   10.193   0.0815   0.0700   -5.322    0.129    2.996    0.117  9999.00  9999.00    -6.33     3.83
  135.5455400  -47.6994100  268.4257158   -0.7898400   3.804490    5.608    0.083    0.888    0.133   1   12.445   10.971   10.286    9.832    9.664    9.671    9.636    9.482    9.543   0.5152   0.1726   -4.033    0.312    4.542    0.298  9999.00  9999.00     6.29     8.15
  122.3634600  -33.2621200  250.9152411   -0.0934107   3.562491    5.220    0.083    0.154    0.028   1   10.154    9.714    9.514    9.321    9.312    9.379    9.327 9999.000 9999.000   0.1652   0.0288   -2.916    0.039    3.176    0.052    84.06     3.83   -10.65     1.26
  314.1065100   45.1888200   85.8799654   -0.1074668   3.113476    8.973    0.083    0.345    0.059   1   12.102   11.393   11.069   10.788   10.734 9999.000 9999.000 9999.000 9999.000   0.0780   0.0587   -2.088    0.090   -2.819    0.078  9999.00  9999.00    -2.84     3.63
  163.0144700  -59.2442300  288.1884462    0.1667748   4.245566   11.257    0.083    0.230    0.041   1   11.877   11.210   10.957   10.788   10.752   10.914   10.824   10.756   10.709   0.0463   0.0256   -4.677    0.046    2.224    0.043  9999.00  9999.00     3.32     2.28
  208.1384100  -61.3900400  310.1814971    0.6185944  11.294178    9.229    0.083    1.441    0.138   1   13.984   11.471   10.306    9.546    9.295    9.683    9.450    9.247    9.376   0.0001   5.0000    0.000    0.000    0.000    0.000     0.00     0.00     7.07     0.01
  126.3984600  -39.3357000  257.7656247   -0.8089839   3.074996    9.437    0.083    0.431    0.085   1   12.568   11.652   11.205   10.981   10.903   10.929   10.901 9999.000 9999.000   0.0853   0.0733   -1.818    0.119    2.695    0.131  9999.00  9999.00     9.21     5.51
  264.2784100  -30.7767200  357.4624976    0.5919476   9.727298    7.268    0.192    2.126    0.251   1   14.979   11.999   10.584    9.788    9.443    9.542    9.491    9.050    8.922   0.0001   5.0000    0.000    0.000    0.000    0.000     0.00     0.00     0.00     0.00
  358.6023600   62.1494700  116.3253501    0.0115184   4.454751    3.945    0.083    0.167    0.030   1    9.324    8.799    8.583    8.403    8.391    8.422 9999.000 9999.000 9999.000   0.1389   0.0277   -2.463    0.040   -0.986    0.038   -83.53     3.84    -0.66     0.78
   20.9656100   62.5222200  126.6623091   -0.1143747   5.846423    3.608    0.083    0.199    0.037   1    8.883    8.292    7.984    7.843    7.826    7.844    7.825 9999.000 9999.000   0.2545   0.0316   -1.319    0.044   -0.141    0.047   -83.83     3.42     2.19     0.84
   36.3514400   60.8418100  134.1308954    0.0297807   2.542227    6.084    0.083    0.380    0.062   1   11.601   10.901   10.600   10.223   10.177   10.383   10.343 9999.000 9999.000   0.1631   0.0403   -1.562    0.043    0.093    0.070  9999.00  9999.00    -6.26     2.01
   96.0173000   11.7088700  199.4098215   -0.6465501   3.180731    5.156    0.083    0.235    0.041   1   10.481   10.003    9.755    9.496    9.462    9.551    9.548 9999.000 9999.000   0.1315   0.0709    0.082    0.093    0.211    0.075    31.45     5.92    11.08     2.20
  218.3493300  -61.1580200  314.9144797   -0.6808403   5.831513   13.167    0.084    0.810    0.116   1   13.579   12.139   11.413   10.961   10.861   10.993   10.911   10.753   10.828   0.7682   1.0166   -4.983    0.914   -1.923    1.565  9999.00  9999.00    15.21    93.12
  156.9554800  -58.4953300  285.0852262   -0.6906931   4.723956    7.351    0.083    0.517    0.074   1   11.695   10.666   10.202    9.820    9.760    9.956    9.929    9.793    9.760   0.2192   0.0679   -4.814    0.113    2.629    0.103  9999.00  9999.00    -2.57     3.75
  160.5248200  -59.3693700  287.1173399   -0.5283359   5.496999    5.143    0.084    0.770    0.121   1   11.484   10.101    9.472    8.952    8.787    9.157    9.064    8.893    8.865   0.2306   0.0913   -6.543    0.179    3.619    0.208  9999.00  9999.00     8.87     4.87
  194.5822800  -63.1609300  303.7096475   -0.2995028   3.805346    8.429    0.083    1.283    0.164   1   14.151   12.528   11.725   10.871   10.655   10.926   10.740   10.511   10.495   1.1862   0.9344   -3.923    2.206   -0.406    1.562  9999.00  9999.00    -4.74    62.18
  162.0079800  -59.3268800  287.7664505   -0.1382061   3.838415    9.482    0.084    0.605    0.092   1   12.778   11.647   11.128   10.751   10.645   10.721   10.755   10.675   10.632   0.0244   0.0899   -4.758    0.137    2.099    0.122  9999.00  9999.00    -6.54     5.73
  134.4721200  -46.3041400  266.8930228   -0.4242691   3.922678    5.905    0.083    0.669    0.086   1   11.788   10.698   10.246    9.673    9.609    9.808    9.734    9.552    9.630   0.0989   0.0747   -3.339    0.121    3.582    0.125  9999.00  9999.00     1.43     3.41
  301.0454100   32.4284400   69.6160742    0.5768818   5.433176    7.950    0.083    0.363    0.073   1   11.245   10.371   10.004    9.756    9.715    9.726    9.563 9999.000 9999.000   0.0384   0.0571   -3.151    0.091   -5.333    0.091  9999.00  9999.00     0.09     3.50
  310.2364900   43.4270000   82.7665296    0.9303256   5.975169    4.624    0.083    0.652    0.120   1   10.774    9.589    8.940    8.598    8.473    8.630    8.504 9999.000 9999.000   0.2045   0.1049   -3.030    0.164   -4.403    0.187  9999.00  9999.00     0.31     3.78
  294.3536100   22.6178200   58.1570723    0.6680052   9.716292   12.306    0.083    0.766    0.095   1   12.567   11.220   10.596   10.035    9.942   10.128   10.056    9.953    9.980   0.0001   0.1750   -2.055    0.206   -3.957    0.243  9999.00  9999.00    -1.68    12.55
  291.4850400   17.8114800   52.6485667    0.7105589   5.337478   10.019    0.083    0.891    0.127   1   13.257   11.820   11.125   10.541   10.414   10.547   10.423   10.409   10.317   0.0001   0.3712   -3.597    0.583   -4.469    0.576  9999.00  9999.00    56.71    27.91
   22.5048900   62.2840600  127.4013207   -0.2523360   5.399633    3.572    0.084    0.169    0.029   1    8.847    8.361    8.057    7.914    7.899 9999.000 9999.000 9999.000 9999.000   0.2874   0.0292   -1.368    0.036   -0.272    0.039   -89.98     4.06    -0.36     0.72
  233.2462800  -55.5287100  324.4467982    0.4450017   7.431800    4.212    0.121    1.540    0.211   1   13.142   10.504    9.252    8.599    8.364    8.418    8.440    8.099    8.063   0.0001   1.0016   -6.028    2.990   -6.518    1.990  9999.00  9999.00     0.00     0.00
  169.4870100  -60.6884900  291.7332665    0.1344207   7.581679    5.782    0.083    0.346    0.064   1   10.011    9.179    8.810    8.582    8.545    8.594    8.546    8.455    8.452   0.0492   0.0519   -6.167    0.075    2.198    0.067  9999.00  9999.00     3.93     1.85
  130.2905100  -42.8222600  262.3128719   -0.5283725   4.163054    3.776    0.083    0.441    0.087   1   10.199    9.245    8.845    8.567    8.487    8.505    8.488 9999.000 9999.000   0.2056   0.0559   -3.319    0.095    4.006    0.107    48.13     7.27     3.84     1.79
  155.2953500  -58.1318600  284.1535056   -0.8472330   4.464776    6.351    0.083    0.838    0.101   1   12.428   10.969   10.194    9.778    9.605    9.918    9.789    9.584    9.630   0.1628   0.1680   -4.980    0.266    3.102    0.276  9999.00  9999.00     3.98     8.30
  319.6662700   50.7924500   92.5215505    0.9321260   2.996432    4.819    0.083    0.351    0.067   1   10.834   10.095    9.766    9.502    9.452    9.523    9.432 9999.000 9999.000   0.2500   0.0357   -2.916    0.072   -3.442    0.060  9999.00  9999.00    -1.06     1.55
  145.3845300  -53.0855100  276.6588331   -0.1871196   4.035595    5.476    0.083    0.360    0.070   1   10.744    9.955    9.619    9.379    9.322    9.379    9.302    9.235    9.205   0.1616   0.0360   -4.896    0.067    4.530    0.067  9999.00  9999.00    12.55     1.72
  298.3012100   26.0162000   62.9001392   -0.7418552   3.828511    6.254    0.083    0.600    0.117   1   11.909   10.714   10.191    9.896    9.793    9.758    9.719    9.637    9.628   0.2485   0.1007   -3.576    0.153   -5.280    0.161  9999.00  9999.00    17.63     4.57
  312.5164400   44.3118100   84.4828804    0.1963776   5.018377    5.309    0.083    0.823    0.147   1   11.892   10.412    9.661    9.235    9.071 9999.000 9999.000 9999.000 9999.000   0.1997   0.1337   -3.186    0.238   -4.380    0.217  9999.00  9999.00    -0.72     5.71
  311.2960500   43.5128200   83.3089187    0.3785013   3.058685   10.906    0.083    0.847    0.150   1   14.163   12.663   12.013   11.493   11.350 9999.000 9999.000 9999.000 9999.000   0.4624   0.5108   -1.701    0.793   -4.406    0.824  9999.00  9999.00   -66.31    41.87
  119.2654700  -28.1615900  245.1804656    0.3671470   3.331244    4.723    0.083    0.067    0.011   1    9.758    9.448    9.275    9.162    9.150 9999.000 9999.000 9999.000 9999.000   0.1527   0.0287   -1.861    0.040    3.887    0.041   103.84     4.39    17.65     0.99
  293.6522500   19.1019800   54.7675923   -0.4731454   6.244842    9.487    0.083    0.784    0.112   1   12.720   11.249   10.576   10.169   10.050   10.160   10.026    9.967    9.977   0.0001   0.2539   -1.649    0.284   -5.276    0.318  9999.00  9999.00   -43.06    13.27
  292.8147900   19.0117900   54.3060323    0.1762239   6.001585   10.167    0.083    0.590    0.084   1   12.354   11.144   10.583   10.248   10.193   10.243   10.198   10.093   10.168   0.0001   0.1283   -2.041    0.173   -5.368    0.183  9999.00  9999.00   -31.06     8.39
  221.6158700  -59.9269300  316.8819713   -0.2077080   6.980285    3.878    0.083    0.695    0.085   1   10.356    9.056    8.454    7.964    7.876    8.009    8.053    7.935    7.903   0.1813   0.1098   -6.031    0.117   -3.224    0.230  9999.00  9999.00     0.00     0.00
  167.2997000  -60.7800400  290.7730397   -0.3447831   3.963916   10.188    0.083    0.731    0.134   1   13.243   11.934   11.324   10.998   10.835   10.933   10.799   10.619   10.650   0.0001   0.2428   -5.126    0.341    1.435    0.284  9999.00  9999.00   -24.14    14.05
  162.5174000  -59.4724200  288.0635620   -0.1505046   6.637226    4.990    0.083    0.373    0.069   1    9.882    9.146    8.722    8.463    8.423    8.452    8.441    8.330    8.327   0.2065   0.0398   -5.757    0.062    3.066    0.064  9999.00  9999.00    10.81     1.50
  194.9578800  -63.6163700  303.8643233   -0.7597309   5.841592    7.421    0.083    0.565    0.093   1   11.581   10.443    9.918    9.616    9.531    9.654    9.559    9.436    9.422   0.1431   0.1016   -5.822    0.134   -0.508    0.123  9999.00  9999.00    -3.67     4.45
  323.0980100   51.6402100   94.6544808    0.0439204   2.670590    6.095    0.083    0.653    0.130   1   12.358   11.337   10.757   10.334   10.244   10.332   10.155 9999.000 9999.000   0.4730   0.1094   -2.681    0.179   -2.483    0.161  9999.00  9999.00     7.19     5.00
  299.0048500   28.4948700   65.3458546    0.0021981   3.268268   11.659    0.083    0.392    0.056   1   12.863   11.893   11.590   11.294   11.237   11.444   11.337   11.360   11.301   0.9549   0.1070   -1.695    0.149   -4.712    0.176  9999.00  9999.00   -47.78     8.85
  307.3872900   40.5622400   79.2042480    0.9072010   3.641475    9.544    0.117    1.613    0.242   1   15.690   13.367   12.237   11.472   11.195   11.338   11.055   10.919   10.828   0.0001   5.0000    0.000    0.000    0.000    0.000     0.00     0.00     0.00     0.00
   41.8430200   59.2863800  137.2610106   -0.3211349   2.581164    2.188    0.083    0.001    0.000   1    8.059    7.948    7.896    7.825    7.835    7.827    7.826 9999.000 9999.000   0.3407   0.0316    0.435    0.067   -1.009    0.063  9999.00  9999.00     0.00     0.00
    2.5771300   62.0728500  118.1362828   -0.4152530   3.003102    3.803    0.083    0.032    0.005   1    9.270    9.087    8.981    8.816    8.814 9999.000 9999.000 9999.000 9999.000   0.2528   0.0273   -2.843    0.047   -1.013    0.037  9999.00  9999.00    -2.29     0.77
